SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__13_19_02,47108
BTCBUSD,2021_02_27__13_19_03,47122
BTCBUSD,2021_02_27__13_19_04,47110
BTCBUSD,2021_02_27__13_19_05,47111
BTCBUSD,2021_02_27__13_19_06,47111
BTCBUSD,2021_02_27__13_19_07,47107
BTCBUSD,2021_02_27__13_19_08,47104
BTCBUSD,2021_02_27__13_19_09,47104
BTCBUSD,2021_02_27__13_19_10,47100
BTCBUSD,2021_02_27__13_19_11,47092
BTCBUSD,2021_02_27__13_19_12,47092
BTCBUSD,2021_02_27__13_19_13,47092
BTCBUSD,2021_02_27__13_19_14,47092
BTCBUSD,2021_02_27__13_19_15,47087
BTCBUSD,2021_02_27__13_19_16,47089
BTCBUSD,2021_02_27__13_19_17,47087
BTCBUSD,2021_02_27__13_19_18,47081
BTCBUSD,2021_02_27__13_19_19,47080
BTCBUSD,2021_02_27__13_19_20,47080
BTCBUSD,2021_02_27__13_19_21,47080
BTCBUSD,2021_02_27__13_19_22,47080
BTCBUSD,2021_02_27__13_19_23,47067
BTCBUSD,2021_02_27__13_19_24,47064
BTCBUSD,2021_02_27__13_19_25,47064
BTCBUSD,2021_02_27__13_19_26,47062
BTCBUSD,2021_02_27__13_19_27,47061
BTCBUSD,2021_02_27__13_19_28,47043
BTCBUSD,2021_02_27__13_19_29,47047
BTCBUSD,2021_02_27__13_19_30,47047
BTCBUSD,2021_02_27__13_19_31,47060
BTCBUSD,2021_02_27__13_19_32,47077
BTCBUSD,2021_02_27__13_19_33,47073
BTCBUSD,2021_02_27__13_19_34,47072
BTCBUSD,2021_02_27__13_19_35,47072
BTCBUSD,2021_02_27__13_19_36,47072
BTCBUSD,2021_02_27__13_19_37,47072
BTCBUSD,2021_02_27__13_19_38,47072
BTCBUSD,2021_02_27__13_19_39,47067
BTCBUSD,2021_02_27__13_19_40,47066
BTCBUSD,2021_02_27__13_19_41,47064
BTCBUSD,2021_02_27__13_19_42,47064
BTCBUSD,2021_02_27__13_19_43,47060
BTCBUSD,2021_02_27__13_19_44,47060
BTCBUSD,2021_02_27__13_19_45,47060
BTCBUSD,2021_02_27__13_19_46,47060
BTCBUSD,2021_02_27__13_19_47,47060
BTCBUSD,2021_02_27__13_19_48,47060
BTCBUSD,2021_02_27__13_19_49,47051
BTCBUSD,2021_02_27__13_19_50,47056
BTCBUSD,2021_02_27__13_19_51,47050
BTCBUSD,2021_02_27__13_19_52,47050
BTCBUSD,2021_02_27__13_19_53,47051
BTCBUSD,2021_02_27__13_19_54,47051
BTCBUSD,2021_02_27__13_19_55,47051
BTCBUSD,2021_02_27__13_19_56,47051
BTCBUSD,2021_02_27__13_19_57,47047
BTCBUSD,2021_02_27__13_19_58,47050
BTCBUSD,2021_02_27__13_19_59,47050
BTCBUSD,2021_02_27__13_20_00,47045
BTCBUSD,2021_02_27__13_20_01,47044
BTCBUSD,2021_02_27__13_20_02,47040
BTCBUSD,2021_02_27__13_20_03,47027
BTCBUSD,2021_02_27__13_20_04,47021
BTCBUSD,2021_02_27__13_20_05,47015
BTCBUSD,2021_02_27__13_20_06,47023
BTCBUSD,2021_02_27__13_20_07,47026
BTCBUSD,2021_02_27__13_20_08,47018
BTCBUSD,2021_02_27__13_20_09,47031
BTCBUSD,2021_02_27__13_20_10,47017
BTCBUSD,2021_02_27__13_20_11,47015
BTCBUSD,2021_02_27__13_20_12,47015
BTCBUSD,2021_02_27__13_20_13,47016
BTCBUSD,2021_02_27__13_20_14,47015
BTCBUSD,2021_02_27__13_20_15,47015
BTCBUSD,2021_02_27__13_20_16,46998
BTCBUSD,2021_02_27__13_20_17,46999
BTCBUSD,2021_02_27__13_20_18,46993
BTCBUSD,2021_02_27__13_20_19,46995
BTCBUSD,2021_02_27__13_20_20,46990
BTCBUSD,2021_02_27__13_20_21,46972
BTCBUSD,2021_02_27__13_20_22,46968
BTCBUSD,2021_02_27__13_20_23,46952
BTCBUSD,2021_02_27__13_20_24,46952
BTCBUSD,2021_02_27__13_20_25,46935
BTCBUSD,2021_02_27__13_20_26,46935
BTCBUSD,2021_02_27__13_20_27,46927
BTCBUSD,2021_02_27__13_20_28,46928
BTCBUSD,2021_02_27__13_20_29,46913
BTCBUSD,2021_02_27__13_20_30,46905
BTCBUSD,2021_02_27__13_20_31,46905
BTCBUSD,2021_02_27__13_20_32,46877
BTCBUSD,2021_02_27__13_20_33,46868
BTCBUSD,2021_02_27__13_20_34,46856
BTCBUSD,2021_02_27__13_20_35,46859
BTCBUSD,2021_02_27__13_20_36,46861
BTCBUSD,2021_02_27__13_20_37,46862
BTCBUSD,2021_02_27__13_20_38,46875
BTCBUSD,2021_02_27__13_20_39,46882
BTCBUSD,2021_02_27__13_20_40,46885
BTCBUSD,2021_02_27__13_20_41,46887
BTCBUSD,2021_02_27__13_20_42,46908
BTCBUSD,2021_02_27__13_20_43,46894
BTCBUSD,2021_02_27__13_20_44,46893
BTCBUSD,2021_02_27__13_20_45,46882
BTCBUSD,2021_02_27__13_20_46,46861
BTCBUSD,2021_02_27__13_20_47,46858
BTCBUSD,2021_02_27__13_20_48,46865
BTCBUSD,2021_02_27__13_20_49,46858
BTCBUSD,2021_02_27__13_20_50,46841
BTCBUSD,2021_02_27__13_20_51,46836
BTCBUSD,2021_02_27__13_20_52,46822
BTCBUSD,2021_02_27__13_20_53,46808
BTCBUSD,2021_02_27__13_20_54,46799
BTCBUSD,2021_02_27__13_20_55,46785
BTCBUSD,2021_02_27__13_20_56,46780
BTCBUSD,2021_02_27__13_20_57,46775
BTCBUSD,2021_02_27__13_20_58,46778
BTCBUSD,2021_02_27__13_20_59,46806
BTCBUSD,2021_02_27__13_21_00,46831
BTCBUSD,2021_02_27__13_21_01,46835
BTCBUSD,2021_02_27__13_21_02,46835
BTCBUSD,2021_02_27__13_21_03,46845
BTCBUSD,2021_02_27__13_21_04,46858
BTCBUSD,2021_02_27__13_21_05,46860
BTCBUSD,2021_02_27__13_21_06,46862
BTCBUSD,2021_02_27__13_21_07,46860
BTCBUSD,2021_02_27__13_21_08,46845
BTCBUSD,2021_02_27__13_21_09,46848
BTCBUSD,2021_02_27__13_21_10,46842
BTCBUSD,2021_02_27__13_21_11,46842
BTCBUSD,2021_02_27__13_21_12,46856
BTCBUSD,2021_02_27__13_21_13,46867
BTCBUSD,2021_02_27__13_21_14,46870
BTCBUSD,2021_02_27__13_21_15,46869
BTCBUSD,2021_02_27__13_21_16,46861
BTCBUSD,2021_02_27__13_21_17,46861
BTCBUSD,2021_02_27__13_21_18,46861
BTCBUSD,2021_02_27__13_21_19,46844
BTCBUSD,2021_02_27__13_21_20,46851
BTCBUSD,2021_02_27__13_21_21,46829
BTCBUSD,2021_02_27__13_21_22,46836
BTCBUSD,2021_02_27__13_21_23,46855
BTCBUSD,2021_02_27__13_21_24,46839
BTCBUSD,2021_02_27__13_21_25,46839
BTCBUSD,2021_02_27__13_21_26,46839
BTCBUSD,2021_02_27__13_21_27,46845
BTCBUSD,2021_02_27__13_21_28,46837
BTCBUSD,2021_02_27__13_21_29,46837
BTCBUSD,2021_02_27__13_21_30,46825
BTCBUSD,2021_02_27__13_21_31,46813
BTCBUSD,2021_02_27__13_21_32,46815
BTCBUSD,2021_02_27__13_21_33,46817
BTCBUSD,2021_02_27__13_21_34,46821
BTCBUSD,2021_02_27__13_21_35,46819
BTCBUSD,2021_02_27__13_21_36,46822
BTCBUSD,2021_02_27__13_21_37,46815
BTCBUSD,2021_02_27__13_21_38,46801
BTCBUSD,2021_02_27__13_21_39,46801
BTCBUSD,2021_02_27__13_21_40,46782
BTCBUSD,2021_02_27__13_21_41,46774
BTCBUSD,2021_02_27__13_21_42,46771
BTCBUSD,2021_02_27__13_21_43,46764
BTCBUSD,2021_02_27__13_21_44,46773
BTCBUSD,2021_02_27__13_21_45,46779
BTCBUSD,2021_02_27__13_21_46,46789
BTCBUSD,2021_02_27__13_21_47,46765
BTCBUSD,2021_02_27__13_21_48,46779
BTCBUSD,2021_02_27__13_21_49,46738
BTCBUSD,2021_02_27__13_21_50,46754
BTCBUSD,2021_02_27__13_21_51,46754
BTCBUSD,2021_02_27__13_21_52,46764
BTCBUSD,2021_02_27__13_21_53,46763
BTCBUSD,2021_02_27__13_21_54,46749
BTCBUSD,2021_02_27__13_21_55,46745
BTCBUSD,2021_02_27__13_21_56,46729
BTCBUSD,2021_02_27__13_21_57,46732
BTCBUSD,2021_02_27__13_21_58,46730
BTCBUSD,2021_02_27__13_21_59,46730
BTCBUSD,2021_02_27__13_22_00,46735
BTCBUSD,2021_02_27__13_22_01,46722
BTCBUSD,2021_02_27__13_22_02,46729
BTCBUSD,2021_02_27__13_22_03,46721
BTCBUSD,2021_02_27__13_22_04,46724
BTCBUSD,2021_02_27__13_22_05,46728
BTCBUSD,2021_02_27__13_22_06,46717
BTCBUSD,2021_02_27__13_22_07,46726
BTCBUSD,2021_02_27__13_22_08,46689
BTCBUSD,2021_02_27__13_22_09,46669
BTCBUSD,2021_02_27__13_22_10,46675
BTCBUSD,2021_02_27__13_22_11,46662
BTCBUSD,2021_02_27__13_22_12,46662
BTCBUSD,2021_02_27__13_22_13,46653
BTCBUSD,2021_02_27__13_22_14,46650
BTCBUSD,2021_02_27__13_22_15,46650
BTCBUSD,2021_02_27__13_22_16,46645
BTCBUSD,2021_02_27__13_22_17,46639
BTCBUSD,2021_02_27__13_22_18,46673
BTCBUSD,2021_02_27__13_22_19,46664
BTCBUSD,2021_02_27__13_22_20,46682
BTCBUSD,2021_02_27__13_22_21,46684
BTCBUSD,2021_02_27__13_22_22,46726
BTCBUSD,2021_02_27__13_22_23,46685
BTCBUSD,2021_02_27__13_22_24,46701
BTCBUSD,2021_02_27__13_22_25,46684
BTCBUSD,2021_02_27__13_22_26,46664
BTCBUSD,2021_02_27__13_22_27,46664
BTCBUSD,2021_02_27__13_22_28,46643
BTCBUSD,2021_02_27__13_22_29,46653
BTCBUSD,2021_02_27__13_22_30,46638
BTCBUSD,2021_02_27__13_22_31,46638
BTCBUSD,2021_02_27__13_22_32,46636
BTCBUSD,2021_02_27__13_22_33,46626
BTCBUSD,2021_02_27__13_22_34,46625
BTCBUSD,2021_02_27__13_22_35,46628
BTCBUSD,2021_02_27__13_22_36,46619
BTCBUSD,2021_02_27__13_22_37,46619
BTCBUSD,2021_02_27__13_22_38,46621
BTCBUSD,2021_02_27__13_22_39,46627
BTCBUSD,2021_02_27__13_22_40,46651
BTCBUSD,2021_02_27__13_22_41,46670
BTCBUSD,2021_02_27__13_22_42,46698
BTCBUSD,2021_02_27__13_22_43,46698
BTCBUSD,2021_02_27__13_22_44,46704
BTCBUSD,2021_02_27__13_22_45,46712
BTCBUSD,2021_02_27__13_22_46,46706
BTCBUSD,2021_02_27__13_22_47,46684
BTCBUSD,2021_02_27__13_22_48,46670
BTCBUSD,2021_02_27__13_22_49,46644
BTCBUSD,2021_02_27__13_22_50,46650
BTCBUSD,2021_02_27__13_22_51,46650
BTCBUSD,2021_02_27__13_22_52,46656
BTCBUSD,2021_02_27__13_22_53,46652
BTCBUSD,2021_02_27__13_22_54,46658
BTCBUSD,2021_02_27__13_22_55,46640
BTCBUSD,2021_02_27__13_22_56,46640
BTCBUSD,2021_02_27__13_22_57,46640
BTCBUSD,2021_02_27__13_22_58,46642
BTCBUSD,2021_02_27__13_22_59,46640
BTCBUSD,2021_02_27__13_23_00,46640
BTCBUSD,2021_02_27__13_23_01,46643
BTCBUSD,2021_02_27__13_23_02,46660
BTCBUSD,2021_02_27__13_23_03,46660
BTCBUSD,2021_02_27__13_23_04,46642
BTCBUSD,2021_02_27__13_23_05,46636
BTCBUSD,2021_02_27__13_23_06,46633
BTCBUSD,2021_02_27__13_23_07,46630
BTCBUSD,2021_02_27__13_23_08,46629
BTCBUSD,2021_02_27__13_23_09,46631
BTCBUSD,2021_02_27__13_23_10,46631
BTCBUSD,2021_02_27__13_23_11,46631
BTCBUSD,2021_02_27__13_23_12,46634
BTCBUSD,2021_02_27__13_23_13,46634
BTCBUSD,2021_02_27__13_23_14,46620
BTCBUSD,2021_02_27__13_23_15,46610
BTCBUSD,2021_02_27__13_23_16,46607
BTCBUSD,2021_02_27__13_23_17,46629
BTCBUSD,2021_02_27__13_23_18,46622
BTCBUSD,2021_02_27__13_23_19,46612
BTCBUSD,2021_02_27__13_23_20,46598
BTCBUSD,2021_02_27__13_23_21,46595
BTCBUSD,2021_02_27__13_23_22,46595
BTCBUSD,2021_02_27__13_23_23,46595
BTCBUSD,2021_02_27__13_23_24,46574
BTCBUSD,2021_02_27__13_23_25,46575
BTCBUSD,2021_02_27__13_23_26,46580
BTCBUSD,2021_02_27__13_23_27,46599
BTCBUSD,2021_02_27__13_23_28,46608
BTCBUSD,2021_02_27__13_23_29,46609
BTCBUSD,2021_02_27__13_23_30,46607
BTCBUSD,2021_02_27__13_23_31,46596
BTCBUSD,2021_02_27__13_23_32,46574
BTCBUSD,2021_02_27__13_23_33,46578
BTCBUSD,2021_02_27__13_23_34,46590
BTCBUSD,2021_02_27__13_23_35,46590
BTCBUSD,2021_02_27__13_23_36,46586
BTCBUSD,2021_02_27__13_23_37,46596
BTCBUSD,2021_02_27__13_23_38,46592
BTCBUSD,2021_02_27__13_23_39,46581
BTCBUSD,2021_02_27__13_23_40,46589
BTCBUSD,2021_02_27__13_23_41,46580
BTCBUSD,2021_02_27__13_23_42,46577
BTCBUSD,2021_02_27__13_23_43,46585
BTCBUSD,2021_02_27__13_23_44,46585
BTCBUSD,2021_02_27__13_23_45,46580
BTCBUSD,2021_02_27__13_23_46,46580
BTCBUSD,2021_02_27__13_23_47,46580
BTCBUSD,2021_02_27__13_23_48,46580
BTCBUSD,2021_02_27__13_23_49,46572
BTCBUSD,2021_02_27__13_23_50,46561
BTCBUSD,2021_02_27__13_23_51,46561
BTCBUSD,2021_02_27__13_23_52,46570
BTCBUSD,2021_02_27__13_23_53,46579
BTCBUSD,2021_02_27__13_23_54,46571
BTCBUSD,2021_02_27__13_23_55,46575
BTCBUSD,2021_02_27__13_23_56,46572
BTCBUSD,2021_02_27__13_23_57,46569
BTCBUSD,2021_02_27__13_23_58,46560
BTCBUSD,2021_02_27__13_23_59,46565
BTCBUSD,2021_02_27__13_24_00,46579
BTCBUSD,2021_02_27__13_24_01,46575
BTCBUSD,2021_02_27__13_24_02,46579
BTCBUSD,2021_02_27__13_24_03,46601
BTCBUSD,2021_02_27__13_24_04,46595
BTCBUSD,2021_02_27__13_24_05,46601
BTCBUSD,2021_02_27__13_24_06,46604
BTCBUSD,2021_02_27__13_24_07,46622
BTCBUSD,2021_02_27__13_24_08,46633
BTCBUSD,2021_02_27__13_24_09,46645
BTCBUSD,2021_02_27__13_24_10,46647
BTCBUSD,2021_02_27__13_24_11,46647
BTCBUSD,2021_02_27__13_24_12,46641
BTCBUSD,2021_02_27__13_24_13,46649
BTCBUSD,2021_02_27__13_24_14,46660
BTCBUSD,2021_02_27__13_24_15,46655
BTCBUSD,2021_02_27__13_24_16,46663
BTCBUSD,2021_02_27__13_24_17,46656
BTCBUSD,2021_02_27__13_24_18,46664
BTCBUSD,2021_02_27__13_24_19,46666
BTCBUSD,2021_02_27__13_24_20,46661
BTCBUSD,2021_02_27__13_24_21,46659
BTCBUSD,2021_02_27__13_24_22,46665
BTCBUSD,2021_02_27__13_24_23,46678
BTCBUSD,2021_02_27__13_24_24,46677
BTCBUSD,2021_02_27__13_24_25,46677
BTCBUSD,2021_02_27__13_24_26,46680
BTCBUSD,2021_02_27__13_24_27,46677
BTCBUSD,2021_02_27__13_24_28,46686
BTCBUSD,2021_02_27__13_24_29,46698
BTCBUSD,2021_02_27__13_24_30,46692
BTCBUSD,2021_02_27__13_24_31,46680
BTCBUSD,2021_02_27__13_24_32,46665
BTCBUSD,2021_02_27__13_24_33,46667
BTCBUSD,2021_02_27__13_24_34,46652
BTCBUSD,2021_02_27__13_24_35,46658
BTCBUSD,2021_02_27__13_24_36,46638
BTCBUSD,2021_02_27__13_24_37,46637
BTCBUSD,2021_02_27__13_24_38,46632
BTCBUSD,2021_02_27__13_24_39,46621
