SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__20_39_10,47047
BTCBUSD,2021_02_27__20_39_11,47056
BTCBUSD,2021_02_27__20_39_12,47063
BTCBUSD,2021_02_27__20_39_13,47063
BTCBUSD,2021_02_27__20_39_14,47063
BTCBUSD,2021_02_27__20_39_15,47062
BTCBUSD,2021_02_27__20_39_16,47063
BTCBUSD,2021_02_27__20_39_17,47063
BTCBUSD,2021_02_27__20_39_18,47063
BTCBUSD,2021_02_27__20_39_19,47063
BTCBUSD,2021_02_27__20_39_20,47063
BTCBUSD,2021_02_27__20_39_21,47063
BTCBUSD,2021_02_27__20_39_22,47063
BTCBUSD,2021_02_27__20_39_23,47063
BTCBUSD,2021_02_27__20_39_24,47063
BTCBUSD,2021_02_27__20_39_25,47069
BTCBUSD,2021_02_27__20_39_26,47075
BTCBUSD,2021_02_27__20_39_27,47069
BTCBUSD,2021_02_27__20_39_28,47064
BTCBUSD,2021_02_27__20_39_29,47063
BTCBUSD,2021_02_27__20_39_30,47063
BTCBUSD,2021_02_27__20_39_31,47063
BTCBUSD,2021_02_27__20_39_32,47063
BTCBUSD,2021_02_27__20_39_33,47070
BTCBUSD,2021_02_27__20_39_34,47064
BTCBUSD,2021_02_27__20_39_35,47064
BTCBUSD,2021_02_27__20_39_36,47063
BTCBUSD,2021_02_27__20_39_37,47063
BTCBUSD,2021_02_27__20_39_38,47063
BTCBUSD,2021_02_27__20_39_39,47063
BTCBUSD,2021_02_27__20_39_40,47063
BTCBUSD,2021_02_27__20_39_41,47064
BTCBUSD,2021_02_27__20_39_42,47064
BTCBUSD,2021_02_27__20_39_43,47065
BTCBUSD,2021_02_27__20_39_44,47065
BTCBUSD,2021_02_27__20_39_45,47065
BTCBUSD,2021_02_27__20_39_46,47065
BTCBUSD,2021_02_27__20_39_47,47056
BTCBUSD,2021_02_27__20_39_48,47049
BTCBUSD,2021_02_27__20_39_49,47045
BTCBUSD,2021_02_27__20_39_50,47049
BTCBUSD,2021_02_27__20_39_51,47047
BTCBUSD,2021_02_27__20_39_52,47044
BTCBUSD,2021_02_27__20_39_53,47044
BTCBUSD,2021_02_27__20_39_54,47044
BTCBUSD,2021_02_27__20_39_55,47044
BTCBUSD,2021_02_27__20_39_56,47044
BTCBUSD,2021_02_27__20_39_57,47044
BTCBUSD,2021_02_27__20_39_58,47042
BTCBUSD,2021_02_27__20_39_59,47042
BTCBUSD,2021_02_27__20_40_00,47041
BTCBUSD,2021_02_27__20_40_01,47041
BTCBUSD,2021_02_27__20_40_02,47041
BTCBUSD,2021_02_27__20_40_03,47042
BTCBUSD,2021_02_27__20_40_04,47042
BTCBUSD,2021_02_27__20_40_05,47042
BTCBUSD,2021_02_27__20_40_06,47042
BTCBUSD,2021_02_27__20_40_07,47048
BTCBUSD,2021_02_27__20_40_08,47058
BTCBUSD,2021_02_27__20_40_09,47058
BTCBUSD,2021_02_27__20_40_10,47058
BTCBUSD,2021_02_27__20_40_11,47048
BTCBUSD,2021_02_27__20_40_12,47042
BTCBUSD,2021_02_27__20_40_13,47042
BTCBUSD,2021_02_27__20_40_14,47042
BTCBUSD,2021_02_27__20_40_15,47042
BTCBUSD,2021_02_27__20_40_16,47033
BTCBUSD,2021_02_27__20_40_17,47033
BTCBUSD,2021_02_27__20_40_18,47023
BTCBUSD,2021_02_27__20_40_19,47020
BTCBUSD,2021_02_27__20_40_20,47023
BTCBUSD,2021_02_27__20_40_21,47023
BTCBUSD,2021_02_27__20_40_22,47025
BTCBUSD,2021_02_27__20_40_23,47020
BTCBUSD,2021_02_27__20_40_24,47024
BTCBUSD,2021_02_27__20_40_25,47028
BTCBUSD,2021_02_27__20_40_26,47028
BTCBUSD,2021_02_27__20_40_27,47024
BTCBUSD,2021_02_27__20_40_28,47024
BTCBUSD,2021_02_27__20_40_29,47024
BTCBUSD,2021_02_27__20_40_30,47024
BTCBUSD,2021_02_27__20_40_31,47024
BTCBUSD,2021_02_27__20_40_32,47024
BTCBUSD,2021_02_27__20_40_33,47024
BTCBUSD,2021_02_27__20_40_34,47024
BTCBUSD,2021_02_27__20_40_35,47025
BTCBUSD,2021_02_27__20_40_36,47025
BTCBUSD,2021_02_27__20_40_37,47023
BTCBUSD,2021_02_27__20_40_38,47023
BTCBUSD,2021_02_27__20_40_39,47025
BTCBUSD,2021_02_27__20_40_40,47030
BTCBUSD,2021_02_27__20_40_41,47030
BTCBUSD,2021_02_27__20_40_42,47030
BTCBUSD,2021_02_27__20_40_43,47034
BTCBUSD,2021_02_27__20_40_44,47045
BTCBUSD,2021_02_27__20_40_45,47045
BTCBUSD,2021_02_27__20_40_46,47045
BTCBUSD,2021_02_27__20_40_47,47039
BTCBUSD,2021_02_27__20_40_48,47039
BTCBUSD,2021_02_27__20_40_49,47038
BTCBUSD,2021_02_27__20_40_50,47041
BTCBUSD,2021_02_27__20_40_51,47041
BTCBUSD,2021_02_27__20_40_52,47041
BTCBUSD,2021_02_27__20_40_53,47041
BTCBUSD,2021_02_27__20_40_54,47043
BTCBUSD,2021_02_27__20_40_55,47045
BTCBUSD,2021_02_27__20_40_56,47044
BTCBUSD,2021_02_27__20_40_57,47034
BTCBUSD,2021_02_27__20_40_58,47034
BTCBUSD,2021_02_27__20_40_59,47034
BTCBUSD,2021_02_27__20_41_00,47034
BTCBUSD,2021_02_27__20_41_01,47034
BTCBUSD,2021_02_27__20_41_02,47034
BTCBUSD,2021_02_27__20_41_03,47036
BTCBUSD,2021_02_27__20_41_04,47043
BTCBUSD,2021_02_27__20_41_05,47043
BTCBUSD,2021_02_27__20_41_06,47045
BTCBUSD,2021_02_27__20_41_07,47045
BTCBUSD,2021_02_27__20_41_08,47045
BTCBUSD,2021_02_27__20_41_09,47045
BTCBUSD,2021_02_27__20_41_10,47045
BTCBUSD,2021_02_27__20_41_11,47037
BTCBUSD,2021_02_27__20_41_12,47037
BTCBUSD,2021_02_27__20_41_13,47037
BTCBUSD,2021_02_27__20_41_14,47037
BTCBUSD,2021_02_27__20_41_15,47037
BTCBUSD,2021_02_27__20_41_16,47039
BTCBUSD,2021_02_27__20_41_17,47030
BTCBUSD,2021_02_27__20_41_18,47030
BTCBUSD,2021_02_27__20_41_19,47030
BTCBUSD,2021_02_27__20_41_20,47035
BTCBUSD,2021_02_27__20_41_21,47035
BTCBUSD,2021_02_27__20_41_22,47035
BTCBUSD,2021_02_27__20_41_23,47039
BTCBUSD,2021_02_27__20_41_24,47039
BTCBUSD,2021_02_27__20_41_25,47039
BTCBUSD,2021_02_27__20_41_26,47039
BTCBUSD,2021_02_27__20_41_27,47045
BTCBUSD,2021_02_27__20_41_28,47046
BTCBUSD,2021_02_27__20_41_29,47048
BTCBUSD,2021_02_27__20_41_30,47048
BTCBUSD,2021_02_27__20_41_31,47048
BTCBUSD,2021_02_27__20_41_32,47048
BTCBUSD,2021_02_27__20_41_33,47048
BTCBUSD,2021_02_27__20_41_34,47048
BTCBUSD,2021_02_27__20_41_35,47048
BTCBUSD,2021_02_27__20_41_36,47048
BTCBUSD,2021_02_27__20_41_37,47048
BTCBUSD,2021_02_27__20_41_38,47048
BTCBUSD,2021_02_27__20_41_39,47048
BTCBUSD,2021_02_27__20_41_40,47048
BTCBUSD,2021_02_27__20_41_41,47048
BTCBUSD,2021_02_27__20_41_42,47049
BTCBUSD,2021_02_27__20_41_43,47051
BTCBUSD,2021_02_27__20_41_44,47046
BTCBUSD,2021_02_27__20_41_45,47044
BTCBUSD,2021_02_27__20_41_46,47044
BTCBUSD,2021_02_27__20_41_47,47044
BTCBUSD,2021_02_27__20_41_48,47044
BTCBUSD,2021_02_27__20_41_49,47046
BTCBUSD,2021_02_27__20_41_50,47046
BTCBUSD,2021_02_27__20_41_51,47046
BTCBUSD,2021_02_27__20_41_52,47049
BTCBUSD,2021_02_27__20_41_53,47049
BTCBUSD,2021_02_27__20_41_54,47048
BTCBUSD,2021_02_27__20_41_55,47048
BTCBUSD,2021_02_27__20_41_56,47048
BTCBUSD,2021_02_27__20_41_57,47048
BTCBUSD,2021_02_27__20_41_58,47048
BTCBUSD,2021_02_27__20_41_59,47048
BTCBUSD,2021_02_27__20_42_00,47048
BTCBUSD,2021_02_27__20_42_01,47049
BTCBUSD,2021_02_27__20_42_02,47064
BTCBUSD,2021_02_27__20_42_03,47071
BTCBUSD,2021_02_27__20_42_04,47075
BTCBUSD,2021_02_27__20_42_05,47069
BTCBUSD,2021_02_27__20_42_06,47069
BTCBUSD,2021_02_27__20_42_07,47084
BTCBUSD,2021_02_27__20_42_08,47084
BTCBUSD,2021_02_27__20_42_09,47084
BTCBUSD,2021_02_27__20_42_10,47084
BTCBUSD,2021_02_27__20_42_11,47084
BTCBUSD,2021_02_27__20_42_12,47084
BTCBUSD,2021_02_27__20_42_13,47070
BTCBUSD,2021_02_27__20_42_14,47065
BTCBUSD,2021_02_27__20_42_15,47065
BTCBUSD,2021_02_27__20_42_16,47065
BTCBUSD,2021_02_27__20_42_17,47068
BTCBUSD,2021_02_27__20_42_18,47069
BTCBUSD,2021_02_27__20_42_19,47074
BTCBUSD,2021_02_27__20_42_20,47074
BTCBUSD,2021_02_27__20_42_21,47067
BTCBUSD,2021_02_27__20_42_22,47067
BTCBUSD,2021_02_27__20_42_23,47067
BTCBUSD,2021_02_27__20_42_24,47084
BTCBUSD,2021_02_27__20_42_25,47086
BTCBUSD,2021_02_27__20_42_26,47084
BTCBUSD,2021_02_27__20_42_27,47084
BTCBUSD,2021_02_27__20_42_28,47084
BTCBUSD,2021_02_27__20_42_29,47084
BTCBUSD,2021_02_27__20_42_30,47084
BTCBUSD,2021_02_27__20_42_31,47089
BTCBUSD,2021_02_27__20_42_32,47086
BTCBUSD,2021_02_27__20_42_33,47086
BTCBUSD,2021_02_27__20_42_34,47086
BTCBUSD,2021_02_27__20_42_35,47086
BTCBUSD,2021_02_27__20_42_36,47086
BTCBUSD,2021_02_27__20_42_37,47090
BTCBUSD,2021_02_27__20_42_38,47092
BTCBUSD,2021_02_27__20_42_39,47092
BTCBUSD,2021_02_27__20_42_40,47090
BTCBUSD,2021_02_27__20_42_41,47082
BTCBUSD,2021_02_27__20_42_42,47082
BTCBUSD,2021_02_27__20_42_43,47081
BTCBUSD,2021_02_27__20_42_44,47081
BTCBUSD,2021_02_27__20_42_45,47081
BTCBUSD,2021_02_27__20_42_46,47081
BTCBUSD,2021_02_27__20_42_47,47081
BTCBUSD,2021_02_27__20_42_48,47081
BTCBUSD,2021_02_27__20_42_49,47081
BTCBUSD,2021_02_27__20_42_50,47089
BTCBUSD,2021_02_27__20_42_51,47088
BTCBUSD,2021_02_27__20_42_52,47084
BTCBUSD,2021_02_27__20_42_53,47085
BTCBUSD,2021_02_27__20_42_54,47085
BTCBUSD,2021_02_27__20_42_55,47090
BTCBUSD,2021_02_27__20_42_56,47090
BTCBUSD,2021_02_27__20_42_57,47088
BTCBUSD,2021_02_27__20_42_58,47088
BTCBUSD,2021_02_27__20_42_59,47088
BTCBUSD,2021_02_27__20_43_00,47091
BTCBUSD,2021_02_27__20_43_01,47091
BTCBUSD,2021_02_27__20_43_02,47091
BTCBUSD,2021_02_27__20_43_03,47091
BTCBUSD,2021_02_27__20_43_04,47091
BTCBUSD,2021_02_27__20_43_05,47088
BTCBUSD,2021_02_27__20_43_06,47086
BTCBUSD,2021_02_27__20_43_07,47086
BTCBUSD,2021_02_27__20_43_08,47086
BTCBUSD,2021_02_27__20_43_09,47086
BTCBUSD,2021_02_27__20_43_10,47086
BTCBUSD,2021_02_27__20_43_11,47086
BTCBUSD,2021_02_27__20_43_12,47084
BTCBUSD,2021_02_27__20_43_13,47090
BTCBUSD,2021_02_27__20_43_14,47091
BTCBUSD,2021_02_27__20_43_15,47091
BTCBUSD,2021_02_27__20_43_16,47091
BTCBUSD,2021_02_27__20_43_17,47092
BTCBUSD,2021_02_27__20_43_18,47101
BTCBUSD,2021_02_27__20_43_19,47101
BTCBUSD,2021_02_27__20_43_20,47098
BTCBUSD,2021_02_27__20_43_21,47098
BTCBUSD,2021_02_27__20_43_22,47101
BTCBUSD,2021_02_27__20_43_23,47101
BTCBUSD,2021_02_27__20_43_24,47101
BTCBUSD,2021_02_27__20_43_25,47101
BTCBUSD,2021_02_27__20_43_26,47101
BTCBUSD,2021_02_27__20_43_27,47100
BTCBUSD,2021_02_27__20_43_28,47098
BTCBUSD,2021_02_27__20_43_29,47095
BTCBUSD,2021_02_27__20_43_30,47081
BTCBUSD,2021_02_27__20_43_31,47075
BTCBUSD,2021_02_27__20_43_32,47075
BTCBUSD,2021_02_27__20_43_33,47070
BTCBUSD,2021_02_27__20_43_34,47070
BTCBUSD,2021_02_27__20_43_35,47070
BTCBUSD,2021_02_27__20_43_36,47070
BTCBUSD,2021_02_27__20_43_37,47070
BTCBUSD,2021_02_27__20_43_38,47070
BTCBUSD,2021_02_27__20_43_39,47070
BTCBUSD,2021_02_27__20_43_40,47070
BTCBUSD,2021_02_27__20_43_41,47075
BTCBUSD,2021_02_27__20_43_42,47078
BTCBUSD,2021_02_27__20_43_43,47078
BTCBUSD,2021_02_27__20_43_44,47078
BTCBUSD,2021_02_27__20_43_45,47076
BTCBUSD,2021_02_27__20_43_46,47077
BTCBUSD,2021_02_27__20_43_47,47077
BTCBUSD,2021_02_27__20_43_48,47081
BTCBUSD,2021_02_27__20_43_49,47081
BTCBUSD,2021_02_27__20_43_50,47081
BTCBUSD,2021_02_27__20_43_51,47081
BTCBUSD,2021_02_27__20_43_52,47078
BTCBUSD,2021_02_27__20_43_53,47078
BTCBUSD,2021_02_27__20_43_54,47078
BTCBUSD,2021_02_27__20_43_55,47078
BTCBUSD,2021_02_27__20_43_56,47078
BTCBUSD,2021_02_27__20_43_57,47078
BTCBUSD,2021_02_27__20_43_58,47084
BTCBUSD,2021_02_27__20_43_59,47085
BTCBUSD,2021_02_27__20_44_00,47085
BTCBUSD,2021_02_27__20_44_01,47085
BTCBUSD,2021_02_27__20_44_02,47085
BTCBUSD,2021_02_27__20_44_03,47085
BTCBUSD,2021_02_27__20_44_04,47088
BTCBUSD,2021_02_27__20_44_05,47086
BTCBUSD,2021_02_27__20_44_06,47087
BTCBUSD,2021_02_27__20_44_07,47096
BTCBUSD,2021_02_27__20_44_08,47092
BTCBUSD,2021_02_27__20_44_09,47089
BTCBUSD,2021_02_27__20_44_10,47089
BTCBUSD,2021_02_27__20_44_11,47093
BTCBUSD,2021_02_27__20_44_12,47089
BTCBUSD,2021_02_27__20_44_13,47089
BTCBUSD,2021_02_27__20_44_14,47077
BTCBUSD,2021_02_27__20_44_15,47076
BTCBUSD,2021_02_27__20_44_16,47064
BTCBUSD,2021_02_27__20_44_17,47065
BTCBUSD,2021_02_27__20_44_18,47065
BTCBUSD,2021_02_27__20_44_19,47065
BTCBUSD,2021_02_27__20_44_20,47067
BTCBUSD,2021_02_27__20_44_21,47067
BTCBUSD,2021_02_27__20_44_22,47067
BTCBUSD,2021_02_27__20_44_23,47067
BTCBUSD,2021_02_27__20_44_24,47066
BTCBUSD,2021_02_27__20_44_25,47051
BTCBUSD,2021_02_27__20_44_26,47049
BTCBUSD,2021_02_27__20_44_27,47052
BTCBUSD,2021_02_27__20_44_28,47055
BTCBUSD,2021_02_27__20_44_29,47061
BTCBUSD,2021_02_27__20_44_30,47061
BTCBUSD,2021_02_27__20_44_31,47069
BTCBUSD,2021_02_27__20_44_32,47068
BTCBUSD,2021_02_27__20_44_33,47074
BTCBUSD,2021_02_27__20_44_34,47074
BTCBUSD,2021_02_27__20_44_35,47072
BTCBUSD,2021_02_27__20_44_36,47072
BTCBUSD,2021_02_27__20_44_37,47074
BTCBUSD,2021_02_27__20_44_38,47074
BTCBUSD,2021_02_27__20_44_39,47074
BTCBUSD,2021_02_27__20_44_40,47074
BTCBUSD,2021_02_27__20_44_41,47074
BTCBUSD,2021_02_27__20_44_42,47075
BTCBUSD,2021_02_27__20_44_43,47075
BTCBUSD,2021_02_27__20_44_44,47075
BTCBUSD,2021_02_27__20_44_45,47084
BTCBUSD,2021_02_27__20_44_46,47089
BTCBUSD,2021_02_27__20_44_47,47090
BTCBUSD,2021_02_27__20_44_48,47090
BTCBUSD,2021_02_27__20_44_49,47093
BTCBUSD,2021_02_27__20_44_50,47093
BTCBUSD,2021_02_27__20_44_51,47097
BTCBUSD,2021_02_27__20_44_52,47097
BTCBUSD,2021_02_27__20_44_53,47095
BTCBUSD,2021_02_27__20_44_54,47094
BTCBUSD,2021_02_27__20_44_55,47093
BTCBUSD,2021_02_27__20_44_56,47093
BTCBUSD,2021_02_27__20_44_57,47093
BTCBUSD,2021_02_27__20_44_58,47090
BTCBUSD,2021_02_27__20_44_59,47090
BTCBUSD,2021_02_27__20_45_00,47090
BTCBUSD,2021_02_27__20_45_01,47095
BTCBUSD,2021_02_27__20_45_02,47095
BTCBUSD,2021_02_27__20_45_03,47091
BTCBUSD,2021_02_27__20_45_04,47098
BTCBUSD,2021_02_27__20_45_05,47098
BTCBUSD,2021_02_27__20_45_06,47098
BTCBUSD,2021_02_27__20_45_07,47098
BTCBUSD,2021_02_27__20_45_08,47100
BTCBUSD,2021_02_27__20_45_09,47100
BTCBUSD,2021_02_27__20_45_10,47101
BTCBUSD,2021_02_27__20_45_11,47101
BTCBUSD,2021_02_27__20_45_12,47107
BTCBUSD,2021_02_27__20_45_13,47107
BTCBUSD,2021_02_27__20_45_14,47107
BTCBUSD,2021_02_27__20_45_15,47107
BTCBUSD,2021_02_27__20_45_16,47107
BTCBUSD,2021_02_27__20_45_17,47108
BTCBUSD,2021_02_27__20_45_18,47109
BTCBUSD,2021_02_27__20_45_19,47109
BTCBUSD,2021_02_27__20_45_20,47109
BTCBUSD,2021_02_27__20_45_21,47109
BTCBUSD,2021_02_27__20_45_22,47118
BTCBUSD,2021_02_27__20_45_23,47118
BTCBUSD,2021_02_27__20_45_24,47118
BTCBUSD,2021_02_27__20_45_25,47118
BTCBUSD,2021_02_27__20_45_26,47118
BTCBUSD,2021_02_27__20_45_27,47118
BTCBUSD,2021_02_27__20_45_28,47118
BTCBUSD,2021_02_27__20_45_29,47118
BTCBUSD,2021_02_27__20_45_30,47118
BTCBUSD,2021_02_27__20_45_31,47120
BTCBUSD,2021_02_27__20_45_32,47119
BTCBUSD,2021_02_27__20_45_33,47125
BTCBUSD,2021_02_27__20_45_34,47118
BTCBUSD,2021_02_27__20_45_35,47118
BTCBUSD,2021_02_27__20_45_36,47111
BTCBUSD,2021_02_27__20_45_37,47104
BTCBUSD,2021_02_27__20_45_38,47104
BTCBUSD,2021_02_27__20_45_39,47104
BTCBUSD,2021_02_27__20_45_40,47104
BTCBUSD,2021_02_27__20_45_41,47104
BTCBUSD,2021_02_27__20_45_42,47104
BTCBUSD,2021_02_27__20_45_43,47104
BTCBUSD,2021_02_27__20_45_44,47104
BTCBUSD,2021_02_27__20_45_45,47104
BTCBUSD,2021_02_27__20_45_46,47105
BTCBUSD,2021_02_27__20_45_47,47115
BTCBUSD,2021_02_27__20_45_48,47111
BTCBUSD,2021_02_27__20_45_49,47106
BTCBUSD,2021_02_27__20_45_50,47106
BTCBUSD,2021_02_27__20_45_51,47106
BTCBUSD,2021_02_27__20_45_52,47107
BTCBUSD,2021_02_27__20_45_53,47109
BTCBUSD,2021_02_27__20_45_54,47107
BTCBUSD,2021_02_27__20_45_55,47107
BTCBUSD,2021_02_27__20_45_56,47107
BTCBUSD,2021_02_27__20_45_57,47106
BTCBUSD,2021_02_27__20_45_58,47106
BTCBUSD,2021_02_27__20_45_59,47109
BTCBUSD,2021_02_27__20_46_00,47109
BTCBUSD,2021_02_27__20_46_01,47115
BTCBUSD,2021_02_27__20_46_02,47115
BTCBUSD,2021_02_27__20_46_03,47118
BTCBUSD,2021_02_27__20_46_04,47119
BTCBUSD,2021_02_27__20_46_05,47125
BTCBUSD,2021_02_27__20_46_06,47125
BTCBUSD,2021_02_27__20_46_07,47127
BTCBUSD,2021_02_27__20_46_08,47127
BTCBUSD,2021_02_27__20_46_09,47128
BTCBUSD,2021_02_27__20_46_10,47128
BTCBUSD,2021_02_27__20_46_11,47129
BTCBUSD,2021_02_27__20_46_12,47129
BTCBUSD,2021_02_27__20_46_13,47129
BTCBUSD,2021_02_27__20_46_14,47130
BTCBUSD,2021_02_27__20_46_15,47130
BTCBUSD,2021_02_27__20_46_16,47130
BTCBUSD,2021_02_27__20_46_17,47130
BTCBUSD,2021_02_27__20_46_18,47130
BTCBUSD,2021_02_27__20_46_19,47130
BTCBUSD,2021_02_27__20_46_20,47130
BTCBUSD,2021_02_27__20_46_21,47130
BTCBUSD,2021_02_27__20_46_22,47130
BTCBUSD,2021_02_27__20_46_23,47130
BTCBUSD,2021_02_27__20_46_24,47130
BTCBUSD,2021_02_27__20_46_25,47130
BTCBUSD,2021_02_27__20_46_26,47127
BTCBUSD,2021_02_27__20_46_27,47127
BTCBUSD,2021_02_27__20_46_28,47128
BTCBUSD,2021_02_27__20_46_29,47128
