TIME,BTCBUSD
2021-03-03 00:07:53,48179.18
2021-03-03 00:07:54,48179.17
2021-03-03 00:07:55,48190.72
2021-03-03 00:07:56,48190.73
2021-03-03 00:07:57,48186.63
2021-03-03 00:07:58,48190.73
2021-03-03 00:07:59,48193.14
2021-03-03 00:08:00,48199.99
2021-03-03 00:08:01,48199.99
2021-03-03 00:08:02,48200.0
2021-03-03 00:08:03,48200.0
2021-03-03 00:08:04,48199.99
2021-03-03 00:08:05,48199.99
2021-03-03 00:08:06,48200.0
2021-03-03 00:08:07,48200.0
2021-03-03 00:08:08,48200.0
2021-03-03 00:08:09,48200.0
2021-03-03 00:08:10,48208.77
2021-03-03 00:08:11,48206.34
2021-03-03 00:08:12,48202.67
2021-03-03 00:08:13,48202.73
2021-03-03 00:08:14,48205.68
2021-03-03 00:08:15,48205.71
2021-03-03 00:08:16,48205.68
2021-03-03 00:08:17,48205.69
2021-03-03 00:08:18,48195.96
2021-03-03 00:08:19,48199.98
2021-03-03 00:08:20,48200.0
2021-03-03 00:08:21,48200.01
2021-03-03 00:08:22,48193.38
2021-03-03 00:08:23,48203.61
2021-03-03 00:08:24,48208.31
2021-03-03 00:08:25,48201.85
2021-03-03 00:08:26,48209.99
2021-03-03 00:08:27,48209.99
2021-03-03 00:08:28,48207.5
2021-03-03 00:08:29,48208.2
2021-03-03 00:08:30,48207.47
2021-03-03 00:08:31,48209.99
2021-03-03 00:08:32,48210.0
2021-03-03 00:08:33,48210.52
2021-03-03 00:08:34,48223.81
2021-03-03 00:08:35,48240.0
2021-03-03 00:08:36,48238.03
2021-03-03 00:08:37,48244.2
2021-03-03 00:08:38,48249.96
2021-03-03 00:08:39,48260.98
2021-03-03 00:08:40,48271.18
2021-03-03 00:08:41,48286.39
2021-03-03 00:08:42,48291.3
2021-03-03 00:08:43,48296.88
2021-03-03 00:08:44,48296.89
2021-03-03 00:08:45,48283.78
2021-03-03 00:08:46,48261.73
2021-03-03 00:08:47,48261.72
2021-03-03 00:08:48,48270.7
2021-03-03 00:08:49,48283.35
2021-03-03 00:08:50,48290.36
2021-03-03 00:08:51,48278.66
2021-03-03 00:08:52,48297.26
2021-03-03 00:08:53,48299.99
2021-03-03 00:08:54,48304.33
2021-03-03 00:08:55,48312.38
2021-03-03 00:08:56,48312.39
2021-03-03 00:08:57,48315.14
2021-03-03 00:08:58,48315.13
2021-03-03 00:08:59,48300.0
2021-03-03 00:09:00,48310.57
2021-03-03 00:09:01,48321.1
2021-03-03 00:09:02,48329.99
2021-03-03 00:09:03,48316.93
2021-03-03 00:09:04,48317.29
2021-03-03 00:09:05,48300.03
2021-03-03 00:09:06,48321.45
2021-03-03 00:09:07,48314.87
2021-03-03 00:09:08,48290.87
2021-03-03 00:09:09,48271.01
2021-03-03 00:09:10,48251.41
2021-03-03 00:09:11,48239.79
2021-03-03 00:09:12,48224.48
2021-03-03 00:09:13,48262.32
2021-03-03 00:09:14,48254.3
2021-03-03 00:09:15,48270.39
2021-03-03 00:09:16,48285.28
2021-03-03 00:09:17,48287.01
2021-03-03 00:09:18,48259.03
2021-03-03 00:09:19,48272.55
2021-03-03 00:09:20,48267.31
2021-03-03 00:09:21,48259.04
2021-03-03 00:09:22,48242.72
2021-03-03 00:09:23,48236.85
2021-03-03 00:09:24,48236.85
2021-03-03 00:09:25,48239.9
2021-03-03 00:09:26,48239.9
2021-03-03 00:09:27,48237.98
2021-03-03 00:09:28,48230.22
2021-03-03 00:09:29,48231.37
2021-03-03 00:09:30,48235.09
2021-03-03 00:09:31,48231.17
2021-03-03 00:09:32,48231.17
2021-03-03 00:09:33,48231.17
2021-03-03 00:09:34,48236.92
2021-03-03 00:09:35,48231.16
2021-03-03 00:09:36,48231.06
2021-03-03 00:09:37,48242.48
2021-03-03 00:09:38,48242.48
2021-03-03 00:09:39,48242.49
2021-03-03 00:09:40,48240.28
2021-03-03 00:09:41,48235.73
2021-03-03 00:09:42,48249.91
2021-03-03 00:09:43,48261.78
2021-03-03 00:09:44,48272.71
2021-03-03 00:09:45,48272.71
2021-03-03 00:09:46,48276.55
2021-03-03 00:09:47,48272.65
2021-03-03 00:09:48,48272.65
2021-03-03 00:09:49,48272.65
2021-03-03 00:09:50,48271.53
2021-03-03 00:09:51,48268.12
2021-03-03 00:09:52,48268.12
2021-03-03 00:09:53,48268.12
2021-03-03 00:09:54,48268.12
2021-03-03 00:09:55,48270.54
2021-03-03 00:09:56,48273.99
2021-03-03 00:09:57,48286.48
2021-03-03 00:09:58,48279.89
2021-03-03 00:09:59,48286.0
2021-03-03 00:10:00,48281.0
2021-03-03 00:10:01,48276.52
2021-03-03 00:10:02,48276.51
2021-03-03 00:10:03,48274.09
2021-03-03 00:10:04,48276.53
2021-03-03 00:10:05,48286.0
2021-03-03 00:10:06,48286.0
2021-03-03 00:10:07,48286.0
2021-03-03 00:10:08,48300.0
2021-03-03 00:10:09,48299.66
2021-03-03 00:10:10,48321.36
2021-03-03 00:10:11,48319.06
2021-03-03 00:10:12,48319.06
2021-03-03 00:10:13,48331.76
2021-03-03 00:10:14,48331.8
2021-03-03 00:10:15,48335.31
2021-03-03 00:10:16,48331.64
2021-03-03 00:10:17,48326.63
2021-03-03 00:10:18,48335.4
2021-03-03 00:10:19,48324.64
2021-03-03 00:10:20,48338.66
2021-03-03 00:10:21,48340.04
2021-03-03 00:10:22,48346.76
2021-03-03 00:10:23,48346.71
2021-03-03 00:10:24,48346.71
2021-03-03 00:10:25,48335.19
2021-03-03 00:10:26,48330.14
2021-03-03 00:10:27,48339.92
2021-03-03 00:10:28,48334.74
2021-03-03 00:10:29,48334.93
2021-03-03 00:10:30,48338.58
2021-03-03 00:10:31,48337.69
2021-03-03 00:10:32,48342.22
2021-03-03 00:10:33,48342.15
2021-03-03 00:10:34,48336.29
2021-03-03 00:10:35,48333.82
2021-03-03 00:10:36,48336.28
2021-03-03 00:10:37,48344.79
2021-03-03 00:10:38,48344.79
2021-03-03 00:10:39,48344.79
2021-03-03 00:10:40,48339.3
2021-03-03 00:10:41,48317.08
2021-03-03 00:10:42,48337.35
2021-03-03 00:10:43,48334.37
2021-03-03 00:10:44,48344.66
2021-03-03 00:10:45,48329.35
2021-03-03 00:10:46,48334.84
2021-03-03 00:10:47,48329.37
2021-03-03 00:10:48,48332.4
2021-03-03 00:10:49,48332.4
2021-03-03 00:10:50,48332.4
2021-03-03 00:10:51,48330.96
2021-03-03 00:10:52,48333.43
2021-03-03 00:10:53,48327.42
2021-03-03 00:10:54,48327.42
2021-03-03 00:10:55,48335.31
2021-03-03 00:10:56,48333.42
2021-03-03 00:10:57,48331.46
2021-03-03 00:10:58,48331.46
2021-03-03 00:10:59,48331.46
2021-03-03 00:11:00,48326.49
2021-03-03 00:11:01,48326.48
2021-03-03 00:11:02,48326.48
2021-03-03 00:11:03,48317.33
2021-03-03 00:11:04,48312.7
2021-03-03 00:11:05,48310.34
2021-03-03 00:11:06,48297.51
2021-03-03 00:11:07,48282.06
2021-03-03 00:11:08,48276.54
2021-03-03 00:11:09,48267.86
2021-03-03 00:11:10,48249.61
2021-03-03 00:11:11,48255.82
2021-03-03 00:11:12,48247.05
2021-03-03 00:11:13,48233.07
2021-03-03 00:11:14,48227.37
2021-03-03 00:11:15,48230.42
2021-03-03 00:11:16,48230.35
2021-03-03 00:11:17,48250.8
2021-03-03 00:11:18,48238.82
2021-03-03 00:11:19,48236.38
2021-03-03 00:11:20,48236.4
2021-03-03 00:11:21,48241.25
2021-03-03 00:11:22,48227.8
2021-03-03 00:11:23,48229.47
2021-03-03 00:11:24,48221.64
2021-03-03 00:11:25,48218.56
2021-03-03 00:11:26,48221.95
2021-03-03 00:11:27,48237.01
2021-03-03 00:11:28,48237.01
2021-03-03 00:11:29,48204.33
2021-03-03 00:11:30,48192.04
2021-03-03 00:11:31,48192.04
2021-03-03 00:11:32,48188.66
2021-03-03 00:11:33,48176.86
2021-03-03 00:11:34,48176.68
2021-03-03 00:11:35,48166.47
2021-03-03 00:11:36,48154.2
2021-03-03 00:11:37,48153.96
2021-03-03 00:11:38,48149.64
2021-03-03 00:11:39,48149.38
2021-03-03 00:11:40,48138.26
2021-03-03 00:11:41,48142.85
2021-03-03 00:11:42,48160.63
2021-03-03 00:11:43,48181.48
2021-03-03 00:11:44,48196.44
2021-03-03 00:11:45,48187.41
2021-03-03 00:11:46,48168.19
2021-03-03 00:11:47,48162.32
2021-03-03 00:11:48,48147.42
2021-03-03 00:11:49,48143.05
2021-03-03 00:11:50,48150.06
2021-03-03 00:11:51,48158.78
2021-03-03 00:11:52,48156.36
2021-03-03 00:11:53,48149.65
2021-03-03 00:11:54,48149.65
2021-03-03 00:11:55,48149.66
2021-03-03 00:11:56,48149.65
2021-03-03 00:11:57,48191.42
2021-03-03 00:11:58,48203.21
2021-03-03 00:11:59,48224.47
2021-03-03 00:12:00,48233.15
2021-03-03 00:12:01,48248.07
2021-03-03 00:12:02,48249.58
2021-03-03 00:12:03,48249.58
2021-03-03 00:12:04,48240.06
2021-03-03 00:12:05,48237.63
2021-03-03 00:12:06,48235.01
2021-03-03 00:12:07,48240.26
2021-03-03 00:12:08,48211.37
2021-03-03 00:12:09,48235.41
2021-03-03 00:12:10,48246.97
2021-03-03 00:12:11,48251.19
