SYMBOL,TIME,PRICE
BTCBUSD,2021-02-27_13-07-57,47196
BTCBUSD,2021-02-27_13-07-58,47198
BTCBUSD,2021-02-27_13-07-59,47196
BTCBUSD,2021-02-27_13-08-00,47196
BTCBUSD,2021-02-27_13-08-01,47210
BTCBUSD,2021-02-27_13-08-02,47201
BTCBUSD,2021-02-27_13-08-03,47201
BTCBUSD,2021-02-27_13-08-04,47210
BTCBUSD,2021-02-27_13-08-05,47225
BTCBUSD,2021-02-27_13-08-06,47223
