SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__17_26_38,46603
BTCBUSD,2021_02_27__17_26_39,46603
BTCBUSD,2021_02_27__17_26_40,46604
BTCBUSD,2021_02_27__17_26_41,46603
BTCBUSD,2021_02_27__17_26_42,46603
BTCBUSD,2021_02_27__17_26_43,46599
BTCBUSD,2021_02_27__17_26_44,46600
BTCBUSD,2021_02_27__17_26_45,46600
BTCBUSD,2021_02_27__17_26_46,46601
BTCBUSD,2021_02_27__17_26_47,46601
BTCBUSD,2021_02_27__17_26_48,46601
BTCBUSD,2021_02_27__17_26_49,46601
BTCBUSD,2021_02_27__17_26_50,46601
BTCBUSD,2021_02_27__17_26_51,46604
BTCBUSD,2021_02_27__17_26_52,46604
BTCBUSD,2021_02_27__17_26_53,46604
BTCBUSD,2021_02_27__17_26_54,46618
BTCBUSD,2021_02_27__17_26_55,46628
BTCBUSD,2021_02_27__17_26_56,46629
BTCBUSD,2021_02_27__17_26_57,46632
BTCBUSD,2021_02_27__17_26_58,46632
BTCBUSD,2021_02_27__17_26_59,46632
BTCBUSD,2021_02_27__17_27_00,46633
BTCBUSD,2021_02_27__17_27_01,46635
BTCBUSD,2021_02_27__17_27_02,46632
BTCBUSD,2021_02_27__17_27_03,46631
BTCBUSD,2021_02_27__17_27_04,46623
BTCBUSD,2021_02_27__17_27_05,46623
BTCBUSD,2021_02_27__17_27_06,46624
BTCBUSD,2021_02_27__17_27_07,46625
BTCBUSD,2021_02_27__17_27_08,46625
BTCBUSD,2021_02_27__17_27_09,46629
BTCBUSD,2021_02_27__17_27_10,46639
BTCBUSD,2021_02_27__17_27_11,46631
BTCBUSD,2021_02_27__17_27_12,46635
BTCBUSD,2021_02_27__17_27_13,46635
BTCBUSD,2021_02_27__17_27_14,46648
BTCBUSD,2021_02_27__17_27_15,46648
BTCBUSD,2021_02_27__17_27_16,46648
BTCBUSD,2021_02_27__17_27_17,46648
BTCBUSD,2021_02_27__17_27_18,46647
BTCBUSD,2021_02_27__17_27_19,46647
BTCBUSD,2021_02_27__17_27_20,46661
BTCBUSD,2021_02_27__17_27_21,46666
BTCBUSD,2021_02_27__17_27_22,46673
BTCBUSD,2021_02_27__17_27_23,46667
BTCBUSD,2021_02_27__17_27_24,46667
BTCBUSD,2021_02_27__17_27_25,46667
BTCBUSD,2021_02_27__17_27_26,46658
BTCBUSD,2021_02_27__17_27_27,46658
BTCBUSD,2021_02_27__17_27_28,46661
BTCBUSD,2021_02_27__17_27_29,46669
BTCBUSD,2021_02_27__17_27_30,46677
BTCBUSD,2021_02_27__17_27_31,46677
BTCBUSD,2021_02_27__17_27_32,46675
BTCBUSD,2021_02_27__17_27_33,46671
BTCBUSD,2021_02_27__17_27_34,46671
BTCBUSD,2021_02_27__17_27_35,46679
BTCBUSD,2021_02_27__17_27_36,46690
BTCBUSD,2021_02_27__17_27_37,46690
BTCBUSD,2021_02_27__17_27_38,46690
BTCBUSD,2021_02_27__17_27_39,46690
BTCBUSD,2021_02_27__17_27_40,46685
BTCBUSD,2021_02_27__17_27_41,46681
BTCBUSD,2021_02_27__17_27_42,46681
BTCBUSD,2021_02_27__17_27_43,46681
BTCBUSD,2021_02_27__17_27_44,46684
BTCBUSD,2021_02_27__17_27_45,46684
BTCBUSD,2021_02_27__17_27_46,46683
BTCBUSD,2021_02_27__17_27_47,46691
BTCBUSD,2021_02_27__17_27_48,46693
BTCBUSD,2021_02_27__17_27_49,46698
BTCBUSD,2021_02_27__17_27_50,46698
BTCBUSD,2021_02_27__17_27_51,46693
BTCBUSD,2021_02_27__17_27_52,46693
BTCBUSD,2021_02_27__17_27_53,46700
BTCBUSD,2021_02_27__17_27_54,46697
BTCBUSD,2021_02_27__17_27_55,46696
BTCBUSD,2021_02_27__17_27_56,46696
BTCBUSD,2021_02_27__17_27_57,46696
BTCBUSD,2021_02_27__17_27_58,46701
BTCBUSD,2021_02_27__17_27_59,46701
BTCBUSD,2021_02_27__17_28_00,46693
BTCBUSD,2021_02_27__17_28_01,46689
BTCBUSD,2021_02_27__17_28_02,46688
BTCBUSD,2021_02_27__17_28_03,46675
BTCBUSD,2021_02_27__17_28_04,46670
BTCBUSD,2021_02_27__17_28_05,46670
BTCBUSD,2021_02_27__17_28_06,46670
BTCBUSD,2021_02_27__17_28_07,46670
BTCBUSD,2021_02_27__17_28_08,46670
BTCBUSD,2021_02_27__17_28_09,46670
BTCBUSD,2021_02_27__17_28_10,46655
BTCBUSD,2021_02_27__17_28_11,46661
BTCBUSD,2021_02_27__17_28_12,46661
BTCBUSD,2021_02_27__17_28_13,46657
BTCBUSD,2021_02_27__17_28_14,46657
BTCBUSD,2021_02_27__17_28_15,46656
BTCBUSD,2021_02_27__17_28_16,46656
BTCBUSD,2021_02_27__17_28_17,46656
BTCBUSD,2021_02_27__17_28_18,46651
BTCBUSD,2021_02_27__17_28_19,46651
BTCBUSD,2021_02_27__17_28_20,46651
BTCBUSD,2021_02_27__17_28_21,46659
BTCBUSD,2021_02_27__17_28_22,46658
BTCBUSD,2021_02_27__17_28_23,46654
BTCBUSD,2021_02_27__17_28_24,46654
BTCBUSD,2021_02_27__17_28_25,46654
BTCBUSD,2021_02_27__17_28_26,46654
BTCBUSD,2021_02_27__17_28_27,46654
BTCBUSD,2021_02_27__17_28_28,46654
BTCBUSD,2021_02_27__17_28_29,46654
BTCBUSD,2021_02_27__17_28_30,46654
BTCBUSD,2021_02_27__17_28_31,46670
BTCBUSD,2021_02_27__17_28_32,46666
BTCBUSD,2021_02_27__17_28_33,46666
BTCBUSD,2021_02_27__17_28_34,46679
BTCBUSD,2021_02_27__17_28_35,46679
BTCBUSD,2021_02_27__17_28_36,46691
BTCBUSD,2021_02_27__17_28_37,46691
BTCBUSD,2021_02_27__17_28_38,46691
BTCBUSD,2021_02_27__17_28_39,46687
BTCBUSD,2021_02_27__17_28_40,46687
BTCBUSD,2021_02_27__17_28_41,46687
BTCBUSD,2021_02_27__17_28_42,46689
BTCBUSD,2021_02_27__17_28_43,46697
BTCBUSD,2021_02_27__17_28_44,46707
BTCBUSD,2021_02_27__17_28_45,46704
BTCBUSD,2021_02_27__17_28_46,46706
BTCBUSD,2021_02_27__17_28_47,46704
BTCBUSD,2021_02_27__17_28_48,46704
BTCBUSD,2021_02_27__17_28_49,46706
BTCBUSD,2021_02_27__17_28_50,46707
BTCBUSD,2021_02_27__17_28_51,46706
BTCBUSD,2021_02_27__17_28_52,46704
BTCBUSD,2021_02_27__17_28_53,46704
BTCBUSD,2021_02_27__17_28_54,46704
BTCBUSD,2021_02_27__17_28_55,46704
BTCBUSD,2021_02_27__17_28_56,46704
BTCBUSD,2021_02_27__17_28_57,46704
BTCBUSD,2021_02_27__17_28_58,46688
BTCBUSD,2021_02_27__17_28_59,46688
BTCBUSD,2021_02_27__17_29_00,46694
BTCBUSD,2021_02_27__17_29_01,46688
BTCBUSD,2021_02_27__17_29_02,46676
BTCBUSD,2021_02_27__17_29_03,46680
BTCBUSD,2021_02_27__17_29_04,46680
BTCBUSD,2021_02_27__17_29_05,46685
BTCBUSD,2021_02_27__17_29_06,46685
BTCBUSD,2021_02_27__17_29_07,46685
BTCBUSD,2021_02_27__17_29_08,46711
BTCBUSD,2021_02_27__17_29_09,46704
BTCBUSD,2021_02_27__17_29_10,46719
BTCBUSD,2021_02_27__17_29_11,46727
BTCBUSD,2021_02_27__17_29_12,46743
BTCBUSD,2021_02_27__17_29_13,46727
BTCBUSD,2021_02_27__17_29_14,46727
BTCBUSD,2021_02_27__17_29_15,46745
BTCBUSD,2021_02_27__17_29_16,46747
BTCBUSD,2021_02_27__17_29_17,46748
BTCBUSD,2021_02_27__17_29_18,46745
BTCBUSD,2021_02_27__17_29_19,46737
BTCBUSD,2021_02_27__17_29_20,46725
BTCBUSD,2021_02_27__17_29_21,46725
BTCBUSD,2021_02_27__17_29_22,46723
BTCBUSD,2021_02_27__17_29_23,46734
BTCBUSD,2021_02_27__17_29_24,46730
BTCBUSD,2021_02_27__17_29_25,46731
BTCBUSD,2021_02_27__17_29_26,46733
BTCBUSD,2021_02_27__17_29_27,46727
BTCBUSD,2021_02_27__17_29_28,46737
BTCBUSD,2021_02_27__17_29_29,46738
BTCBUSD,2021_02_27__17_29_30,46727
BTCBUSD,2021_02_27__17_29_31,46736
BTCBUSD,2021_02_27__17_29_32,46729
BTCBUSD,2021_02_27__17_29_33,46729
BTCBUSD,2021_02_27__17_29_34,46745
BTCBUSD,2021_02_27__17_29_35,46761
BTCBUSD,2021_02_27__17_29_36,46759
BTCBUSD,2021_02_27__17_29_37,46754
BTCBUSD,2021_02_27__17_29_38,46752
BTCBUSD,2021_02_27__17_29_39,46748
BTCBUSD,2021_02_27__17_29_40,46752
BTCBUSD,2021_02_27__17_29_41,46752
BTCBUSD,2021_02_27__17_29_42,46762
BTCBUSD,2021_02_27__17_29_43,46762
BTCBUSD,2021_02_27__17_29_44,46762
BTCBUSD,2021_02_27__17_29_45,46762
BTCBUSD,2021_02_27__17_29_46,46764
BTCBUSD,2021_02_27__17_29_47,46765
BTCBUSD,2021_02_27__17_29_48,46764
BTCBUSD,2021_02_27__17_29_49,46771
BTCBUSD,2021_02_27__17_29_50,46768
BTCBUSD,2021_02_27__17_29_51,46773
BTCBUSD,2021_02_27__17_29_52,46775
BTCBUSD,2021_02_27__17_29_53,46779
BTCBUSD,2021_02_27__17_29_54,46779
BTCBUSD,2021_02_27__17_29_55,46779
BTCBUSD,2021_02_27__17_29_56,46779
BTCBUSD,2021_02_27__17_29_57,46779
BTCBUSD,2021_02_27__17_29_58,46779
BTCBUSD,2021_02_27__17_29_59,46779
BTCBUSD,2021_02_27__17_30_00,46779
BTCBUSD,2021_02_27__17_30_01,46780
BTCBUSD,2021_02_27__17_30_02,46780
BTCBUSD,2021_02_27__17_30_03,46777
BTCBUSD,2021_02_27__17_30_04,46777
BTCBUSD,2021_02_27__17_30_05,46773
BTCBUSD,2021_02_27__17_30_06,46768
BTCBUSD,2021_02_27__17_30_07,46745
BTCBUSD,2021_02_27__17_30_08,46751
BTCBUSD,2021_02_27__17_30_09,46741
BTCBUSD,2021_02_27__17_30_10,46741
BTCBUSD,2021_02_27__17_30_11,46738
BTCBUSD,2021_02_27__17_30_12,46712
BTCBUSD,2021_02_27__17_30_13,46710
BTCBUSD,2021_02_27__17_30_14,46715
BTCBUSD,2021_02_27__17_30_15,46720
BTCBUSD,2021_02_27__17_30_16,46720
BTCBUSD,2021_02_27__17_30_17,46720
BTCBUSD,2021_02_27__17_30_18,46716
BTCBUSD,2021_02_27__17_30_19,46723
BTCBUSD,2021_02_27__17_30_20,46723
BTCBUSD,2021_02_27__17_30_21,46723
BTCBUSD,2021_02_27__17_30_22,46724
BTCBUSD,2021_02_27__17_30_23,46724
BTCBUSD,2021_02_27__17_30_24,46729
BTCBUSD,2021_02_27__17_30_25,46729
BTCBUSD,2021_02_27__17_30_26,46729
BTCBUSD,2021_02_27__17_30_27,46738
BTCBUSD,2021_02_27__17_30_28,46740
BTCBUSD,2021_02_27__17_30_29,46745
BTCBUSD,2021_02_27__17_30_30,46745
BTCBUSD,2021_02_27__17_30_31,46745
BTCBUSD,2021_02_27__17_30_32,46745
BTCBUSD,2021_02_27__17_30_33,46745
BTCBUSD,2021_02_27__17_30_34,46745
BTCBUSD,2021_02_27__17_30_35,46745
