SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__16_23_09,46940
BTCBUSD,2021_02_27__16_23_10,46940
BTCBUSD,2021_02_27__16_23_11,46940
BTCBUSD,2021_02_27__16_23_12,46940
BTCBUSD,2021_02_27__16_23_13,46935
BTCBUSD,2021_02_27__16_23_14,46930
BTCBUSD,2021_02_27__16_23_15,46935
BTCBUSD,2021_02_27__16_23_16,46943
BTCBUSD,2021_02_27__16_23_17,46937
BTCBUSD,2021_02_27__16_23_18,46937
BTCBUSD,2021_02_27__16_23_19,46937
BTCBUSD,2021_02_27__16_23_20,46938
BTCBUSD,2021_02_27__16_23_21,46938
BTCBUSD,2021_02_27__16_23_22,46938
BTCBUSD,2021_02_27__16_23_23,46934
BTCBUSD,2021_02_27__16_23_24,46943
BTCBUSD,2021_02_27__16_23_25,46941
BTCBUSD,2021_02_27__16_23_26,46939
BTCBUSD,2021_02_27__16_23_27,46939
BTCBUSD,2021_02_27__16_23_28,46941
BTCBUSD,2021_02_27__16_23_29,46943
BTCBUSD,2021_02_27__16_23_30,46943
BTCBUSD,2021_02_27__16_23_31,46955
BTCBUSD,2021_02_27__16_23_32,46952
BTCBUSD,2021_02_27__16_23_33,46945
BTCBUSD,2021_02_27__16_23_34,46955
BTCBUSD,2021_02_27__16_23_35,46935
BTCBUSD,2021_02_27__16_23_36,46942
BTCBUSD,2021_02_27__16_23_37,46945
BTCBUSD,2021_02_27__16_23_38,46936
BTCBUSD,2021_02_27__16_23_39,46936
BTCBUSD,2021_02_27__16_23_40,46943
BTCBUSD,2021_02_27__16_23_41,46930
BTCBUSD,2021_02_27__16_23_42,46937
BTCBUSD,2021_02_27__16_23_43,46940
BTCBUSD,2021_02_27__16_23_44,46940
BTCBUSD,2021_02_27__16_23_45,46942
BTCBUSD,2021_02_27__16_23_46,46937
BTCBUSD,2021_02_27__16_23_47,46937
BTCBUSD,2021_02_27__16_23_48,46938
BTCBUSD,2021_02_27__16_23_49,46940
BTCBUSD,2021_02_27__16_23_50,46938
BTCBUSD,2021_02_27__16_23_51,46938
BTCBUSD,2021_02_27__16_23_52,46941
BTCBUSD,2021_02_27__16_23_53,46941
BTCBUSD,2021_02_27__16_23_54,46941
BTCBUSD,2021_02_27__16_23_55,46941
BTCBUSD,2021_02_27__16_23_56,46941
BTCBUSD,2021_02_27__16_23_57,46936
BTCBUSD,2021_02_27__16_23_58,46930
BTCBUSD,2021_02_27__16_23_59,46924
BTCBUSD,2021_02_27__16_24_00,46923
BTCBUSD,2021_02_27__16_24_01,46920
BTCBUSD,2021_02_27__16_24_02,46920
BTCBUSD,2021_02_27__16_24_03,46915
BTCBUSD,2021_02_27__16_24_04,46915
BTCBUSD,2021_02_27__16_24_05,46915
BTCBUSD,2021_02_27__16_24_06,46925
BTCBUSD,2021_02_27__16_24_07,46923
BTCBUSD,2021_02_27__16_24_08,46923
BTCBUSD,2021_02_27__16_24_09,46925
BTCBUSD,2021_02_27__16_24_10,46921
BTCBUSD,2021_02_27__16_24_11,46921
BTCBUSD,2021_02_27__16_24_12,46921
BTCBUSD,2021_02_27__16_24_13,46921
BTCBUSD,2021_02_27__16_24_14,46921
BTCBUSD,2021_02_27__16_24_15,46921
BTCBUSD,2021_02_27__16_24_16,46921
BTCBUSD,2021_02_27__16_24_17,46920
BTCBUSD,2021_02_27__16_24_18,46920
BTCBUSD,2021_02_27__16_24_19,46920
BTCBUSD,2021_02_27__16_24_20,46919
BTCBUSD,2021_02_27__16_24_21,46919
BTCBUSD,2021_02_27__16_24_22,46930
BTCBUSD,2021_02_27__16_24_23,46935
BTCBUSD,2021_02_27__16_24_24,46936
BTCBUSD,2021_02_27__16_24_25,46938
BTCBUSD,2021_02_27__16_24_26,46938
BTCBUSD,2021_02_27__16_24_27,46938
BTCBUSD,2021_02_27__16_24_28,46954
BTCBUSD,2021_02_27__16_24_29,46954
BTCBUSD,2021_02_27__16_24_30,46966
BTCBUSD,2021_02_27__16_24_31,46981
BTCBUSD,2021_02_27__16_24_32,46995
BTCBUSD,2021_02_27__16_24_33,46986
BTCBUSD,2021_02_27__16_24_34,46971
BTCBUSD,2021_02_27__16_24_35,46961
BTCBUSD,2021_02_27__16_24_36,46983
BTCBUSD,2021_02_27__16_24_37,46986
BTCBUSD,2021_02_27__16_24_38,46997
BTCBUSD,2021_02_27__16_24_39,46998
BTCBUSD,2021_02_27__16_24_40,46998
BTCBUSD,2021_02_27__16_24_41,46988
BTCBUSD,2021_02_27__16_24_42,46983
BTCBUSD,2021_02_27__16_24_43,46988
BTCBUSD,2021_02_27__16_24_44,46991
BTCBUSD,2021_02_27__16_24_45,46996
BTCBUSD,2021_02_27__16_24_46,46993
BTCBUSD,2021_02_27__16_24_47,47000
BTCBUSD,2021_02_27__16_24_48,47000
BTCBUSD,2021_02_27__16_24_49,46999
BTCBUSD,2021_02_27__16_24_50,46996
BTCBUSD,2021_02_27__16_24_51,46999
BTCBUSD,2021_02_27__16_24_52,46996
BTCBUSD,2021_02_27__16_24_53,46996
BTCBUSD,2021_02_27__16_24_54,46989
BTCBUSD,2021_02_27__16_24_55,46994
BTCBUSD,2021_02_27__16_24_56,46998
BTCBUSD,2021_02_27__16_24_57,47000
BTCBUSD,2021_02_27__16_24_58,47000
BTCBUSD,2021_02_27__16_24_59,47000
BTCBUSD,2021_02_27__16_25_00,46994
BTCBUSD,2021_02_27__16_25_01,47000
BTCBUSD,2021_02_27__16_25_02,47018
BTCBUSD,2021_02_27__16_25_03,47008
BTCBUSD,2021_02_27__16_25_04,47011
BTCBUSD,2021_02_27__16_25_05,47015
BTCBUSD,2021_02_27__16_25_06,47025
BTCBUSD,2021_02_27__16_25_07,47025
BTCBUSD,2021_02_27__16_25_08,47025
BTCBUSD,2021_02_27__16_25_09,47020
BTCBUSD,2021_02_27__16_25_10,47028
BTCBUSD,2021_02_27__16_25_11,47025
BTCBUSD,2021_02_27__16_25_12,47029
BTCBUSD,2021_02_27__16_25_13,47029
BTCBUSD,2021_02_27__16_25_14,47015
BTCBUSD,2021_02_27__16_25_15,47015
BTCBUSD,2021_02_27__16_25_16,47017
BTCBUSD,2021_02_27__16_25_17,47019
BTCBUSD,2021_02_27__16_25_18,47022
BTCBUSD,2021_02_27__16_25_19,47029
BTCBUSD,2021_02_27__16_25_20,47029
BTCBUSD,2021_02_27__16_25_21,47029
BTCBUSD,2021_02_27__16_25_22,47029
BTCBUSD,2021_02_27__16_25_23,47031
BTCBUSD,2021_02_27__16_25_24,47031
BTCBUSD,2021_02_27__16_25_25,47031
BTCBUSD,2021_02_27__16_25_26,47031
BTCBUSD,2021_02_27__16_25_27,47023
BTCBUSD,2021_02_27__16_25_28,47023
BTCBUSD,2021_02_27__16_25_29,47031
BTCBUSD,2021_02_27__16_25_30,47060
BTCBUSD,2021_02_27__16_25_31,47060
BTCBUSD,2021_02_27__16_25_32,47060
BTCBUSD,2021_02_27__16_25_33,47060
BTCBUSD,2021_02_27__16_25_34,47060
BTCBUSD,2021_02_27__16_25_35,47061
BTCBUSD,2021_02_27__16_25_36,47066
BTCBUSD,2021_02_27__16_25_37,47070
BTCBUSD,2021_02_27__16_25_38,47070
BTCBUSD,2021_02_27__16_25_39,47071
BTCBUSD,2021_02_27__16_25_40,47071
BTCBUSD,2021_02_27__16_25_41,47071
BTCBUSD,2021_02_27__16_25_42,47082
BTCBUSD,2021_02_27__16_25_43,47095
BTCBUSD,2021_02_27__16_25_44,47078
BTCBUSD,2021_02_27__16_25_45,47071
BTCBUSD,2021_02_27__16_25_46,47080
BTCBUSD,2021_02_27__16_25_47,47080
BTCBUSD,2021_02_27__16_25_48,47080
BTCBUSD,2021_02_27__16_25_49,47087
BTCBUSD,2021_02_27__16_25_50,47087
BTCBUSD,2021_02_27__16_25_51,47087
BTCBUSD,2021_02_27__16_25_52,47091
BTCBUSD,2021_02_27__16_25_53,47096
BTCBUSD,2021_02_27__16_25_54,47096
BTCBUSD,2021_02_27__16_25_55,47113
BTCBUSD,2021_02_27__16_25_56,47113
BTCBUSD,2021_02_27__16_25_57,47113
BTCBUSD,2021_02_27__16_25_58,47113
BTCBUSD,2021_02_27__16_25_59,47116
BTCBUSD,2021_02_27__16_26_00,47116
BTCBUSD,2021_02_27__16_26_01,47116
BTCBUSD,2021_02_27__16_26_02,47113
BTCBUSD,2021_02_27__16_26_03,47108
BTCBUSD,2021_02_27__16_26_04,47106
BTCBUSD,2021_02_27__16_26_05,47103
BTCBUSD,2021_02_27__16_26_06,47084
BTCBUSD,2021_02_27__16_26_07,47068
BTCBUSD,2021_02_27__16_26_08,47068
BTCBUSD,2021_02_27__16_26_09,47068
BTCBUSD,2021_02_27__16_26_10,47066
BTCBUSD,2021_02_27__16_26_11,47061
BTCBUSD,2021_02_27__16_26_12,47049
BTCBUSD,2021_02_27__16_26_13,47055
BTCBUSD,2021_02_27__16_26_14,47068
BTCBUSD,2021_02_27__16_26_15,47089
BTCBUSD,2021_02_27__16_26_16,47089
BTCBUSD,2021_02_27__16_26_17,47074
BTCBUSD,2021_02_27__16_26_18,47066
BTCBUSD,2021_02_27__16_26_19,47053
BTCBUSD,2021_02_27__16_26_20,47036
BTCBUSD,2021_02_27__16_26_21,47045
BTCBUSD,2021_02_27__16_26_22,47047
BTCBUSD,2021_02_27__16_26_23,47042
BTCBUSD,2021_02_27__16_26_24,47040
BTCBUSD,2021_02_27__16_26_25,47031
BTCBUSD,2021_02_27__16_26_26,47029
BTCBUSD,2021_02_27__16_26_27,47029
BTCBUSD,2021_02_27__16_26_28,47038
BTCBUSD,2021_02_27__16_26_29,47034
BTCBUSD,2021_02_27__16_26_30,47032
BTCBUSD,2021_02_27__16_26_31,47037
BTCBUSD,2021_02_27__16_26_32,47039
BTCBUSD,2021_02_27__16_26_33,47039
BTCBUSD,2021_02_27__16_26_34,47026
BTCBUSD,2021_02_27__16_26_35,47034
BTCBUSD,2021_02_27__16_26_36,47048
BTCBUSD,2021_02_27__16_26_37,47048
BTCBUSD,2021_02_27__16_26_38,47038
BTCBUSD,2021_02_27__16_26_39,47026
BTCBUSD,2021_02_27__16_26_40,47026
BTCBUSD,2021_02_27__16_26_41,47025
BTCBUSD,2021_02_27__16_26_42,47015
BTCBUSD,2021_02_27__16_26_43,47009
BTCBUSD,2021_02_27__16_26_44,46997
BTCBUSD,2021_02_27__16_26_45,46996
BTCBUSD,2021_02_27__16_26_46,46999
BTCBUSD,2021_02_27__16_26_47,46999
BTCBUSD,2021_02_27__16_26_48,46990
BTCBUSD,2021_02_27__16_26_49,46987
BTCBUSD,2021_02_27__16_26_50,46989
BTCBUSD,2021_02_27__16_26_51,47005
BTCBUSD,2021_02_27__16_26_52,47009
BTCBUSD,2021_02_27__16_26_53,46997
BTCBUSD,2021_02_27__16_26_54,47009
BTCBUSD,2021_02_27__16_26_55,47022
BTCBUSD,2021_02_27__16_26_56,47022
BTCBUSD,2021_02_27__16_26_57,47025
BTCBUSD,2021_02_27__16_26_58,47025
BTCBUSD,2021_02_27__16_26_59,47020
BTCBUSD,2021_02_27__16_27_00,47022
BTCBUSD,2021_02_27__16_27_01,47036
BTCBUSD,2021_02_27__16_27_02,47022
BTCBUSD,2021_02_27__16_27_03,47021
BTCBUSD,2021_02_27__16_27_04,47017
BTCBUSD,2021_02_27__16_27_05,46998
BTCBUSD,2021_02_27__16_27_06,47006
BTCBUSD,2021_02_27__16_27_07,47009
BTCBUSD,2021_02_27__16_27_08,47006
BTCBUSD,2021_02_27__16_27_09,47006
BTCBUSD,2021_02_27__16_27_10,46999
BTCBUSD,2021_02_27__16_27_11,46999
BTCBUSD,2021_02_27__16_27_12,46986
BTCBUSD,2021_02_27__16_27_13,46988
BTCBUSD,2021_02_27__16_27_14,46991
BTCBUSD,2021_02_27__16_27_15,46991
BTCBUSD,2021_02_27__16_27_16,46985
BTCBUSD,2021_02_27__16_27_17,46977
BTCBUSD,2021_02_27__16_27_18,46977
BTCBUSD,2021_02_27__16_27_19,46968
BTCBUSD,2021_02_27__16_27_20,46973
BTCBUSD,2021_02_27__16_27_21,46966
BTCBUSD,2021_02_27__16_27_22,46966
BTCBUSD,2021_02_27__16_27_23,46966
BTCBUSD,2021_02_27__16_27_24,46965
BTCBUSD,2021_02_27__16_27_25,46965
BTCBUSD,2021_02_27__16_27_26,46967
BTCBUSD,2021_02_27__16_27_27,46970
BTCBUSD,2021_02_27__16_27_28,46958
BTCBUSD,2021_02_27__16_27_29,46957
BTCBUSD,2021_02_27__16_27_30,46957
BTCBUSD,2021_02_27__16_27_31,46957
BTCBUSD,2021_02_27__16_27_32,46951
BTCBUSD,2021_02_27__16_27_33,46957
BTCBUSD,2021_02_27__16_27_35,46961
BTCBUSD,2021_02_27__16_27_36,46942
BTCBUSD,2021_02_27__16_27_37,46940
BTCBUSD,2021_02_27__16_27_38,46939
BTCBUSD,2021_02_27__16_27_39,46927
BTCBUSD,2021_02_27__16_27_40,46924
BTCBUSD,2021_02_27__16_27_41,46916
BTCBUSD,2021_02_27__16_27_42,46896
BTCBUSD,2021_02_27__16_27_43,46900
BTCBUSD,2021_02_27__16_27_44,46913
BTCBUSD,2021_02_27__16_27_45,46914
BTCBUSD,2021_02_27__16_27_46,46914
BTCBUSD,2021_02_27__16_27_47,46905
BTCBUSD,2021_02_27__16_27_48,46922
BTCBUSD,2021_02_27__16_27_49,46913
BTCBUSD,2021_02_27__16_27_50,46911
BTCBUSD,2021_02_27__16_27_51,46908
BTCBUSD,2021_02_27__16_27_52,46905
BTCBUSD,2021_02_27__16_27_53,46909
BTCBUSD,2021_02_27__16_27_54,46909
BTCBUSD,2021_02_27__16_27_55,46897
BTCBUSD,2021_02_27__16_27_56,46897
BTCBUSD,2021_02_27__16_27_57,46897
BTCBUSD,2021_02_27__16_27_58,46908
BTCBUSD,2021_02_27__16_27_59,46891
BTCBUSD,2021_02_27__16_28_00,46891
BTCBUSD,2021_02_27__16_28_01,46894
BTCBUSD,2021_02_27__16_28_02,46902
BTCBUSD,2021_02_27__16_28_03,46915
BTCBUSD,2021_02_27__16_28_04,46923
BTCBUSD,2021_02_27__16_28_05,46940
BTCBUSD,2021_02_27__16_28_06,46944
BTCBUSD,2021_02_27__16_28_07,46951
BTCBUSD,2021_02_27__16_28_08,46941
BTCBUSD,2021_02_27__16_28_09,46938
BTCBUSD,2021_02_27__16_28_10,46938
BTCBUSD,2021_02_27__16_28_11,46938
BTCBUSD,2021_02_27__16_28_12,46948
BTCBUSD,2021_02_27__16_28_13,46961
BTCBUSD,2021_02_27__16_28_14,46970
BTCBUSD,2021_02_27__16_28_15,46970
BTCBUSD,2021_02_27__16_28_16,46967
BTCBUSD,2021_02_27__16_28_17,46955
BTCBUSD,2021_02_27__16_28_18,46955
BTCBUSD,2021_02_27__16_28_19,46955
BTCBUSD,2021_02_27__16_28_20,46959
BTCBUSD,2021_02_27__16_28_21,46965
BTCBUSD,2021_02_27__16_28_22,46976
BTCBUSD,2021_02_27__16_28_23,46975
BTCBUSD,2021_02_27__16_28_24,46975
BTCBUSD,2021_02_27__16_28_25,46983
BTCBUSD,2021_02_27__16_28_26,46984
BTCBUSD,2021_02_27__16_28_27,46982
BTCBUSD,2021_02_27__16_28_28,46980
BTCBUSD,2021_02_27__16_28_29,46971
BTCBUSD,2021_02_27__16_28_30,46971
BTCBUSD,2021_02_27__16_28_31,46984
BTCBUSD,2021_02_27__16_28_32,46984
BTCBUSD,2021_02_27__16_28_33,46988
BTCBUSD,2021_02_27__16_28_34,46990
BTCBUSD,2021_02_27__16_28_35,46990
BTCBUSD,2021_02_27__16_28_36,46990
BTCBUSD,2021_02_27__16_28_37,46990
BTCBUSD,2021_02_27__16_28_38,46990
BTCBUSD,2021_02_27__16_28_39,46994
BTCBUSD,2021_02_27__16_28_40,46994
BTCBUSD,2021_02_27__16_28_41,46975
BTCBUSD,2021_02_27__16_28_42,46971
BTCBUSD,2021_02_27__16_28_43,46967
BTCBUSD,2021_02_27__16_28_44,46964
BTCBUSD,2021_02_27__16_28_45,46954
BTCBUSD,2021_02_27__16_28_46,46944
BTCBUSD,2021_02_27__16_28_47,46953
BTCBUSD,2021_02_27__16_28_48,46949
BTCBUSD,2021_02_27__16_28_49,46944
BTCBUSD,2021_02_27__16_28_50,46939
BTCBUSD,2021_02_27__16_28_51,46939
BTCBUSD,2021_02_27__16_28_52,46939
BTCBUSD,2021_02_27__16_28_53,46939
BTCBUSD,2021_02_27__16_28_54,46942
BTCBUSD,2021_02_27__16_28_55,46943
BTCBUSD,2021_02_27__16_28_56,46932
BTCBUSD,2021_02_27__16_28_57,46944
BTCBUSD,2021_02_27__16_28_58,46953
BTCBUSD,2021_02_27__16_28_59,46964
BTCBUSD,2021_02_27__16_29_00,46968
BTCBUSD,2021_02_27__16_29_01,46974
BTCBUSD,2021_02_27__16_29_02,46958
BTCBUSD,2021_02_27__16_29_03,46950
BTCBUSD,2021_02_27__16_29_04,46948
BTCBUSD,2021_02_27__16_29_05,46940
BTCBUSD,2021_02_27__16_29_06,46942
BTCBUSD,2021_02_27__16_29_07,46899
BTCBUSD,2021_02_27__16_29_08,46896
BTCBUSD,2021_02_27__16_29_09,46899
BTCBUSD,2021_02_27__16_29_10,46879
BTCBUSD,2021_02_27__16_29_11,46883
BTCBUSD,2021_02_27__16_29_12,46883
BTCBUSD,2021_02_27__16_29_13,46885
BTCBUSD,2021_02_27__16_29_14,46886
BTCBUSD,2021_02_27__16_29_15,46900
BTCBUSD,2021_02_27__16_29_16,46896
BTCBUSD,2021_02_27__16_29_17,46898
BTCBUSD,2021_02_27__16_29_18,46912
BTCBUSD,2021_02_27__16_29_19,46914
BTCBUSD,2021_02_27__16_29_20,46914
BTCBUSD,2021_02_27__16_29_21,46912
BTCBUSD,2021_02_27__16_29_22,46900
BTCBUSD,2021_02_27__16_29_23,46909
BTCBUSD,2021_02_27__16_29_24,46906
BTCBUSD,2021_02_27__16_29_25,46896
BTCBUSD,2021_02_27__16_29_26,46886
BTCBUSD,2021_02_27__16_29_27,46886
BTCBUSD,2021_02_27__16_29_28,46882
BTCBUSD,2021_02_27__16_29_29,46884
BTCBUSD,2021_02_27__16_29_30,46884
BTCBUSD,2021_02_27__16_29_31,46882
BTCBUSD,2021_02_27__16_29_32,46882
BTCBUSD,2021_02_27__16_29_33,46882
BTCBUSD,2021_02_27__16_29_34,46882
BTCBUSD,2021_02_27__16_29_35,46882
BTCBUSD,2021_02_27__16_29_36,46883
BTCBUSD,2021_02_27__16_29_37,46883
BTCBUSD,2021_02_27__16_29_38,46896
BTCBUSD,2021_02_27__16_29_39,46896
BTCBUSD,2021_02_27__16_29_40,46894
BTCBUSD,2021_02_27__16_29_41,46872
BTCBUSD,2021_02_27__16_29_42,46861
BTCBUSD,2021_02_27__16_29_43,46851
BTCBUSD,2021_02_27__16_29_44,46851
BTCBUSD,2021_02_27__16_29_45,46843
BTCBUSD,2021_02_27__16_29_46,46843
BTCBUSD,2021_02_27__16_29_47,46858
BTCBUSD,2021_02_27__16_29_48,46860
BTCBUSD,2021_02_27__16_29_49,46858
BTCBUSD,2021_02_27__16_29_50,46861
BTCBUSD,2021_02_27__16_29_51,46858
BTCBUSD,2021_02_27__16_29_52,46852
BTCBUSD,2021_02_27__16_29_53,46877
BTCBUSD,2021_02_27__16_29_54,46884
BTCBUSD,2021_02_27__16_29_55,46874
BTCBUSD,2021_02_27__16_29_56,46886
BTCBUSD,2021_02_27__16_29_57,46886
BTCBUSD,2021_02_27__16_29_58,46886
BTCBUSD,2021_02_27__16_29_59,46893
BTCBUSD,2021_02_27__16_30_00,46888
BTCBUSD,2021_02_27__16_30_01,46888
BTCBUSD,2021_02_27__16_30_02,46866
BTCBUSD,2021_02_27__16_30_03,46866
BTCBUSD,2021_02_27__16_30_04,46866
BTCBUSD,2021_02_27__16_30_05,46852
BTCBUSD,2021_02_27__16_30_06,46847
BTCBUSD,2021_02_27__16_30_07,46844
BTCBUSD,2021_02_27__16_30_08,46841
BTCBUSD,2021_02_27__16_30_09,46834
BTCBUSD,2021_02_27__16_30_10,46844
BTCBUSD,2021_02_27__16_30_11,46844
BTCBUSD,2021_02_27__16_30_12,46833
BTCBUSD,2021_02_27__16_30_13,46832
BTCBUSD,2021_02_27__16_30_14,46825
BTCBUSD,2021_02_27__16_30_15,46808
BTCBUSD,2021_02_27__16_30_16,46810
BTCBUSD,2021_02_27__16_30_17,46811
BTCBUSD,2021_02_27__16_30_18,46805
BTCBUSD,2021_02_27__16_30_19,46814
BTCBUSD,2021_02_27__16_30_20,46825
BTCBUSD,2021_02_27__16_30_21,46852
BTCBUSD,2021_02_27__16_30_22,46833
BTCBUSD,2021_02_27__16_30_23,46825
BTCBUSD,2021_02_27__16_30_24,46815
BTCBUSD,2021_02_27__16_30_25,46814
BTCBUSD,2021_02_27__16_30_26,46807
BTCBUSD,2021_02_27__16_30_27,46799
BTCBUSD,2021_02_27__16_30_28,46769
BTCBUSD,2021_02_27__16_30_29,46764
BTCBUSD,2021_02_27__16_30_30,46756
BTCBUSD,2021_02_27__16_30_31,46752
BTCBUSD,2021_02_27__16_30_32,46744
BTCBUSD,2021_02_27__16_30_33,46728
BTCBUSD,2021_02_27__16_30_34,46711
BTCBUSD,2021_02_27__16_30_35,46694
