SYMBOL,TIME,PRICE
BTCBUSD,2021_02_27__21_42_37,46916
BTCBUSD,2021_02_27__21_42_38,46915
BTCBUSD,2021_02_27__21_42_39,46902
BTCBUSD,2021_02_27__21_42_40,46893
BTCBUSD,2021_02_27__21_42_41,46875
BTCBUSD,2021_02_27__21_42_42,46838
BTCBUSD,2021_02_27__21_42_43,46820
BTCBUSD,2021_02_27__21_42_44,46811
BTCBUSD,2021_02_27__21_42_45,46808
BTCBUSD,2021_02_27__21_42_46,46811
BTCBUSD,2021_02_27__21_42_47,46818
BTCBUSD,2021_02_27__21_42_48,46820
BTCBUSD,2021_02_27__21_42_49,46820
BTCBUSD,2021_02_27__21_42_50,46817
BTCBUSD,2021_02_27__21_42_51,46836
BTCBUSD,2021_02_27__21_42_52,46840
BTCBUSD,2021_02_27__21_42_53,46854
BTCBUSD,2021_02_27__21_42_54,46858
BTCBUSD,2021_02_27__21_42_55,46875
BTCBUSD,2021_02_27__21_42_56,46858
BTCBUSD,2021_02_27__21_42_57,46865
BTCBUSD,2021_02_27__21_42_58,46857
BTCBUSD,2021_02_27__21_42_59,46837
BTCBUSD,2021_02_27__21_43_00,46857
BTCBUSD,2021_02_27__21_43_01,46857
BTCBUSD,2021_02_27__21_43_02,46862
BTCBUSD,2021_02_27__21_43_03,46862
BTCBUSD,2021_02_27__21_43_04,46862
BTCBUSD,2021_02_27__21_43_05,46877
BTCBUSD,2021_02_27__21_43_06,46873
BTCBUSD,2021_02_27__21_43_07,46866
BTCBUSD,2021_02_27__21_43_08,46846
BTCBUSD,2021_02_27__21_43_09,46846
BTCBUSD,2021_02_27__21_43_10,46846
BTCBUSD,2021_02_27__21_43_11,46839
BTCBUSD,2021_02_27__21_43_12,46850
BTCBUSD,2021_02_27__21_43_13,46843
BTCBUSD,2021_02_27__21_43_14,46843
BTCBUSD,2021_02_27__21_43_15,46839
BTCBUSD,2021_02_27__21_43_16,46837
BTCBUSD,2021_02_27__21_43_17,46855
BTCBUSD,2021_02_27__21_43_18,46823
BTCBUSD,2021_02_27__21_43_19,46807
BTCBUSD,2021_02_27__21_43_20,46807
BTCBUSD,2021_02_27__21_43_21,46801
BTCBUSD,2021_02_27__21_43_22,46800
BTCBUSD,2021_02_27__21_43_23,46808
BTCBUSD,2021_02_27__21_43_24,46810
BTCBUSD,2021_02_27__21_43_25,46810
BTCBUSD,2021_02_27__21_43_26,46802
BTCBUSD,2021_02_27__21_43_27,46804
BTCBUSD,2021_02_27__21_43_28,46792
BTCBUSD,2021_02_27__21_43_29,46782
BTCBUSD,2021_02_27__21_43_30,46768
BTCBUSD,2021_02_27__21_43_31,46760
BTCBUSD,2021_02_27__21_43_32,46756
BTCBUSD,2021_02_27__21_43_33,46754
BTCBUSD,2021_02_27__21_43_34,46756
BTCBUSD,2021_02_27__21_43_35,46755
BTCBUSD,2021_02_27__21_43_36,46762
BTCBUSD,2021_02_27__21_43_37,46760
BTCBUSD,2021_02_27__21_43_38,46762
BTCBUSD,2021_02_27__21_43_39,46764
BTCBUSD,2021_02_27__21_43_40,46777
BTCBUSD,2021_02_27__21_43_41,46794
BTCBUSD,2021_02_27__21_43_42,46787
BTCBUSD,2021_02_27__21_43_43,46787
BTCBUSD,2021_02_27__21_43_44,46787
BTCBUSD,2021_02_27__21_43_45,46785
BTCBUSD,2021_02_27__21_43_46,46787
BTCBUSD,2021_02_27__21_43_47,46785
BTCBUSD,2021_02_27__21_43_48,46801
BTCBUSD,2021_02_27__21_43_49,46801
BTCBUSD,2021_02_27__21_43_50,46788
BTCBUSD,2021_02_27__21_43_51,46795
BTCBUSD,2021_02_27__21_43_52,46792
BTCBUSD,2021_02_27__21_43_53,46798
BTCBUSD,2021_02_27__21_43_54,46798
BTCBUSD,2021_02_27__21_43_55,46798
BTCBUSD,2021_02_27__21_43_56,46798
